"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 25, 2021","171.660","176.168","178.325","167.922","154.08M","-2.58%"
"Mar 24, 2021","176.200","185.861","196.907","172.390","181.91M","-5.37%"
"Mar 23, 2021","186.190","185.553","189.309","181.262","638.93K","0.30%"
"Mar 22, 2021","185.639","195.320","198.718","184.685","188.33M","-4.99%"
"Mar 21, 2021","195.380","200.079","201.799","192.138","188.01M","-2.31%"
"Mar 20, 2021","199.991","199.989","206.098","198.910","196.51M","-0.14%"
"Mar 19, 2021","200.276","199.739","204.969","195.855","177.88K","0.27%"
"Mar 18, 2021","199.733","205.929","208.177","199.341","989.87K","-3.09%"
"Mar 17, 2021","206.110","201.661","206.738","194.473","176.18M","2.19%"
"Mar 16, 2021","201.698","200.505","205.037","191.631","128.92M","0.62%"
"Mar 15, 2021","200.462","214.230","222.536","197.660","132.91M","-6.43%"
"Mar 14, 2021","214.226","226.043","228.041","214.226","1.67M","-5.30%"
"Mar 13, 2021","226.208","220.610","230.087","213.280","205.69M","2.54%"
"Mar 12, 2021","220.610","201.351","224.220","198.590","2.08M","9.58%"
"Mar 11, 2021","201.329","200.114","203.391","191.113","169.26M","0.60%"
"Mar 10, 2021","200.133","203.731","207.857","191.631","183.88M","-1.78%"
"Mar 09, 2021","203.751","191.779","204.888","189.310","162.66M","6.34%"
"Mar 08, 2021","191.595","190.763","195.221","179.612","1.14M","0.44%"
"Mar 07, 2021","190.759","182.839","192.096","182.233","146.54M","4.34%"
"Mar 06, 2021","182.816","180.142","184.542","174.774","146.26M","1.48%"
"Mar 05, 2021","180.142","180.669","183.540","168.671","153.39M","-0.29%"
"Mar 04, 2021","180.657","187.684","194.404","177.061","173.56M","-3.81%"
"Mar 03, 2021","187.812","179.061","196.097","176.955","163.81M","5.32%"
"Mar 02, 2021","178.320","175.845","185.104","170.761","1.12M","1.33%"
"Mar 01, 2021","175.978","165.148","176.499","163.371","141.79M","6.58%"
"Feb 28, 2021","165.119","171.846","172.836","153.951","170.19M","-3.93%"
"Feb 27, 2021","171.868","170.302","180.337","167.121","161.69M","1.09%"
"Feb 26, 2021","170.020","179.243","182.625","162.870","2.18M","-5.29%"
"Feb 25, 2021","179.507","181.528","205.052","175.183","204.30M","-1.10%"
"Feb 24, 2021","181.499","177.591","189.385","169.287","199.81M","2.23%"
"Feb 23, 2021","177.538","208.061","208.675","157.993","1.40M","-14.66%"
"Feb 22, 2021","208.039","227.162","227.296","178.792","212.94M","-8.44%"
"Feb 21, 2021","227.219","226.831","233.584","220.207","198.55M","-0.12%"
"Feb 20, 2021","227.500","236.392","247.073","214.528","1.47M","-3.88%"
"Feb 19, 2021","236.694","226.673","241.660","220.344","192.82M","4.46%"
"Feb 18, 2021","226.580","237.348","238.938","220.793","200.40M","-4.42%"
"Feb 17, 2021","237.066","210.468","237.439","203.616","214.05M","12.68%"
"Feb 16, 2021","210.389","207.709","221.909","200.152","208.17M","1.29%"
"Feb 15, 2021","207.709","213.649","219.821","185.652","221.53M","-2.75%"
"Feb 14, 2021","213.589","226.009","230.445","208.422","217.96M","-5.47%"
"Feb 13, 2021","225.942","196.589","228.816","191.730","236.46M","15.05%"
"Feb 12, 2021","196.382","183.602","199.510","176.852","168.15M","6.87%"
"Feb 11, 2021","183.757","181.650","193.365","175.917","164.63M","1.21%"
"Feb 10, 2021","181.551","181.509","195.077","170.016","200.54M","0.06%"
"Feb 09, 2021","181.442","167.283","184.283","164.397","160.46M","8.42%"
"Feb 08, 2021","167.351","150.732","169.277","147.862","136.40M","11.03%"
"Feb 07, 2021","150.731","155.572","157.220","145.275","130.21M","-3.00%"
"Feb 06, 2021","155.393","155.055","164.031","149.978","142.45M","0.24%"
"Feb 05, 2021","155.026","143.710","156.868","143.683","121.13M","7.87%"
"Feb 04, 2021","143.710","155.929","158.212","142.984","128.83M","-7.84%"
"Feb 03, 2021","155.941","141.972","156.106","141.972","132.28M","9.88%"
"Feb 02, 2021","141.916","131.990","145.872","131.914","122.30M","7.47%"
"Feb 01, 2021","132.049","129.401","136.547","126.002","109.98M","2.05%"
"Jan 31, 2021","129.400","133.378","134.890","125.701","105.17M","-2.96%"
"Jan 30, 2021","133.349","134.673","136.230","128.033","108.48M","-0.98%"
"Jan 29, 2021","134.673","133.260","145.415","131.064","140.22M","1.09%"
"Jan 28, 2021","133.217","122.439","135.801","120.933","113.51M","8.80%"
"Jan 27, 2021","122.440","134.682","134.908","118.291","109.78M","-9.11%"
"Jan 26, 2021","134.709","137.143","139.706","128.372","85.25M","-1.75%"
"Jan 25, 2021","137.110","141.008","147.608","136.652","90.83M","-2.74%"
"Jan 24, 2021","140.970","137.650","142.620","133.811","80.37M","2.42%"
"Jan 23, 2021","137.642","137.660","143.460","135.080","114.54M","-0.13%"
"Jan 22, 2021","137.821","129.770","141.810","122.881","350.07M","6.39%"
"Jan 21, 2021","129.542","149.720","150.219","125.723","382.38M","-13.47%"
"Jan 20, 2021","149.710","151.872","156.131","138.472","384.74M","-1.44%"
"Jan 19, 2021","151.893","152.030","166.052","150.254","365.45M","-0.04%"
"Jan 18, 2021","151.949","142.878","154.896","138.540","316.05M","6.35%"
"Jan 17, 2021","142.881","143.541","146.948","136.371","325.28M","-0.45%"
"Jan 16, 2021","143.531","143.770","152.558","139.401","344.24M","-0.17%"
"Jan 15, 2021","143.772","152.548","155.621","130.560","387.07M","-5.79%"
"Jan 14, 2021","152.611","147.381","156.862","143.742","334.66M","3.58%"
"Jan 13, 2021","147.340","133.418","148.419","126.005","356.74M","10.46%"
"Jan 12, 2021","133.390","138.889","146.727","128.189","468.78M","-4.01%"
"Jan 11, 2021","138.968","170.201","170.548","112.897","705.72M","-18.33%"
"Jan 10, 2021","170.162","177.187","185.671","162.100","453.61M","-3.96%"
"Jan 09, 2021","177.179","172.229","178.696","163.388","393.49M","2.91%"
"Jan 08, 2021","172.169","169.382","181.849","150.063","514.38M","1.56%"
"Jan 07, 2021","169.531","168.875","181.041","162.204","423.00M","0.45%"
"Jan 06, 2021","168.764","158.556","169.643","155.038","366.22M","6.52%"
"Jan 05, 2021","158.432","155.461","162.548","146.542","383.44M","1.87%"
"Jan 04, 2021","155.518","161.310","173.625","140.003","519.23M","-3.50%"
"Jan 03, 2021","161.151","136.932","164.398","135.401","394.35M","17.82%"
"Jan 02, 2021","136.781","126.232","140.646","123.153","283.31M","8.30%"
"Jan 01, 2021","126.302","124.162","133.919","122.943","257.82M","1.72%"
"Dec 31, 2020","124.162","130.088","130.340","122.005","232.21M","-4.52%"
"Dec 30, 2020","130.036","128.798","132.996","122.959","275.55M","1.00%"
"Dec 29, 2020","128.751","129.829","130.907","120.059","288.18M","-0.82%"
"Dec 28, 2020","129.822","127.880","137.210","126.464","311.09M","1.57%"
"Dec 27, 2020","127.812","129.657","139.408","122.448","367.21M","-1.39%"
"Dec 26, 2020","129.620","127.615","135.126","125.069","314.65M","1.55%"
"Dec 25, 2020","127.643","111.281","128.519","108.353","283.85M","14.69%"
"Dec 24, 2020","111.291","102.371","112.318","98.713","286.68M","8.59%"
"Dec 23, 2020","102.488","114.308","117.155","95.362","333.88M","-10.45%"
"Dec 22, 2020","114.450","104.433","114.540","98.504","288.42M","9.61%"
"Dec 21, 2020","104.412","114.603","118.540","100.996","293.55M","-8.91%"
"Dec 20, 2020","114.631","119.867","123.151","110.057","280.20M","-4.35%"
"Dec 19, 2020","119.840","109.331","124.044","105.342","245.57M","9.59%"
"Dec 18, 2020","109.351","101.108","112.765","99.253","274.52M","8.11%"
"Dec 17, 2020","101.149","92.903","109.878","90.609","272.51M","8.61%"
"Dec 16, 2020","93.134","81.361","93.237","78.596","166.11M","14.51%"
"Dec 15, 2020","81.333","82.366","84.875","80.453","153.50M","-1.25%"
"Dec 14, 2020","82.361","82.246","82.963","79.164","151.61M","0.05%"
"Dec 13, 2020","82.323","76.675","84.386","75.525","141.71M","7.39%"
"Dec 12, 2020","76.656","72.219","77.555","72.092","131.72M","6.20%"
"Dec 11, 2020","72.181","74.868","75.065","70.010","130.68M","-3.29%"
"Dec 10, 2020","74.633","77.360","77.621","73.252","133.71M","-3.57%"
"Dec 09, 2020","77.397","76.746","78.122","72.169","154.33M","0.82%"
"Dec 08, 2020","76.765","83.395","84.810","75.512","153.24M","-7.96%"
"Dec 07, 2020","83.404","83.577","86.787","81.746","148.20M","-0.20%"
"Dec 06, 2020","83.574","83.146","85.155","80.382","141.43M","0.50%"
"Dec 05, 2020","83.154","79.425","84.211","78.644","153.25M","4.50%"
"Dec 04, 2020","79.574","88.993","89.806","78.000","167.72M","-10.61%"
"Dec 03, 2020","89.023","88.971","91.255","85.474","172.66M","0.03%"
"Dec 02, 2020","88.998","85.161","90.579","82.890","209.07M","4.59%"
"Dec 01, 2020","85.089","87.617","92.881","79.721","252.33M","-2.94%"
"Nov 30, 2020","87.664","78.945","88.519","76.950","181.16M","11.11%"
"Nov 29, 2020","78.901","72.676","81.045","71.528","170.01M","8.55%"
"Nov 28, 2020","72.683","69.167","74.882","68.310","159.60M","5.11%"
"Nov 27, 2020","69.147","70.980","73.508","65.490","183.09M","-2.53%"
"Nov 26, 2020","70.939","81.743","83.196","64.511","254.54M","-13.25%"
"Nov 25, 2020","81.772","89.272","90.738","78.143","199.55M","-8.36%"
"Nov 24, 2020","89.231","89.060","93.952","85.525","233.15M","0.15%"
"Nov 23, 2020","89.098","82.831","90.843","80.976","218.88M","7.50%"
"Nov 22, 2020","82.883","87.190","87.948","77.987","200.03M","-4.90%"
"Nov 21, 2020","87.149","82.579","88.379","80.488","8.26M","5.63%"
"Nov 20, 2020","82.505","81.520","85.518","80.101","8.70M","1.20%"
"Nov 19, 2020","81.527","73.354","83.186","71.489","9.07M","11.11%"
"Nov 18, 2020","73.376","76.225","77.061","68.289","9.78M","-3.93%"
"Nov 17, 2020","76.375","73.751","76.961","71.414","8.21M","3.62%"
"Nov 16, 2020","73.705","62.308","74.613","62.084","10.44M","18.25%"
"Nov 15, 2020","62.332","63.799","64.447","61.045","9.45M","-2.28%"
"Nov 14, 2020","63.787","65.923","66.326","61.690","7.82M","-3.23%"
"Nov 13, 2020","65.913","60.755","66.668","60.149","10.23M","8.51%"
"Nov 12, 2020","60.744","59.224","60.744","57.593","7.25M","2.40%"
"Nov 11, 2020","59.320","57.939","60.546","57.756","8.68M","2.55%"
"Nov 10, 2020","57.843","59.252","59.611","57.082","6.95M","-2.34%"
"Nov 09, 2020","59.232","61.005","61.869","57.424","7.51M","-2.94%"
"Nov 08, 2020","61.027","58.862","61.992","58.565","5.92M","3.69%"
"Nov 07, 2020","58.856","63.260","64.761","57.152","9.12M","-6.77%"
"Nov 06, 2020","63.130","58.892","63.659","58.611","7.77M","7.07%"
"Nov 05, 2020","58.961","54.632","59.669","54.581","8.33M","7.98%"
"Nov 04, 2020","54.603","53.892","55.223","51.585","9.08M","1.33%"
"Nov 03, 2020","53.888","53.769","54.393","51.502","9.66M","0.14%"
"Nov 02, 2020","53.815","55.572","56.815","53.086","13.82M","-3.27%"
"Nov 01, 2020","55.636","55.732","56.223","54.131","7.27M","-0.17%"
"Oct 31, 2020","55.730","54.037","56.449","53.594","7.31M","3.16%"
"Oct 30, 2020","54.023","54.969","55.781","52.281","8.10M","-1.66%"
"Oct 29, 2020","54.937","55.752","56.541","53.425","9.75M","-1.61%"
"Oct 28, 2020","55.838","57.894","60.568","54.715","9.67M","-3.50%"
"Oct 27, 2020","57.861","56.848","59.103","56.445","12.08M","1.82%"
"Oct 26, 2020","56.826","58.852","59.330","55.076","12.76M","-3.44%"
"Oct 25, 2020","58.852","59.266","60.025","56.560","14.02M","-0.69%"
"Oct 24, 2020","59.263","55.431","59.610","54.818","13.89M","6.91%"
"Oct 23, 2020","55.431","54.348","56.964","53.112","11.95M","2.00%"
"Oct 22, 2020","54.346","52.956","56.267","52.956","10.32M","2.52%"
"Oct 21, 2020","53.012","46.905","54.977","46.851","13.47M","13.02%"
"Oct 20, 2020","46.905","48.015","48.446","46.450","8.44M","-2.28%"
"Oct 19, 2020","47.997","47.549","48.453","46.791","6.96M","1.00%"
"Oct 18, 2020","47.520","46.948","47.869","46.791","30.58M","1.18%"
"Oct 17, 2020","46.968","47.586","47.644","46.331","20.21M","-1.29%"
"Oct 16, 2020","47.581","49.557","49.857","45.624","9.54M","-3.97%"
"Oct 15, 2020","49.549","49.833","50.204","48.871","15.54M","-0.53%"
"Oct 14, 2020","49.814","49.894","50.987","49.279","10.68M","-0.15%"
"Oct 13, 2020","49.892","50.605","50.682","48.851","8.48M","-1.41%"
"Oct 12, 2020","50.605","50.506","51.515","49.336","11.75M","0.30%"
"Oct 11, 2020","50.455","48.888","51.243","48.661","12.34M","3.26%"
"Oct 10, 2020","48.861","47.761","50.549","47.743","16.43M","2.25%"
"Oct 09, 2020","47.787","47.198","48.205","46.601","9.94M","1.30%"
"Oct 08, 2020","47.172","46.569","47.467","45.512","11.62M","1.23%"
"Oct 07, 2020","46.596","45.982","46.927","45.009","11.63M","1.34%"
"Oct 06, 2020","45.982","46.332","48.267","45.550","15.51M","-0.77%"
"Oct 05, 2020","46.340","46.663","47.056","45.532","13.47M","-0.78%"
"Oct 04, 2020","46.707","45.492","47.029","45.272","11.30M","2.61%"
"Oct 03, 2020","45.518","44.917","45.976","44.726","9.79M","1.39%"
"Oct 02, 2020","44.892","46.237","46.959","43.299","10.49M","-2.99%"
"Oct 01, 2020","46.276","46.266","48.477","45.324","14.41M","0.04%"
"Sep 30, 2020","46.258","45.697","46.714","45.423","10.93M","1.23%"
"Sep 29, 2020","45.697","45.195","45.857","44.953","11.04M","1.00%"
"Sep 28, 2020","45.246","46.042","47.120","44.851","10.51M","-1.81%"
"Sep 27, 2020","46.078","46.019","46.538","44.582","19.53M","0.07%"
"Sep 26, 2020","46.047","46.002","46.540","45.179","18.32M","0.05%"
"Sep 25, 2020","46.025","44.947","46.556","43.962","8.88M","2.40%"
"Sep 24, 2020","44.947","42.978","45.182","42.582","14.85M","4.65%"
"Sep 23, 2020","42.950","44.453","45.130","42.310","7.59M","-3.43%"
"Sep 22, 2020","44.478","43.148","44.787","42.792","10.24M","3.08%"
"Sep 21, 2020","43.147","47.118","47.656","41.932","10.77M","-8.35%"
"Sep 20, 2020","47.076","48.492","48.527","46.201","9.82M","-2.92%"
"Sep 19, 2020","48.492","48.539","48.989","47.952","10.23M","-0.13%"
"Sep 18, 2020","48.557","48.832","49.067","47.529","10.95M","-0.62%"
"Sep 17, 2020","48.858","47.762","49.542","47.629","8.62M","2.36%"
"Sep 16, 2020","47.730","48.294","48.734","46.997","9.69M","-1.21%"
"Sep 15, 2020","48.316","49.114","50.280","48.127","8.99M","-1.56%"
"Sep 14, 2020","49.081","48.153","49.618","47.133","10.63M","1.92%"
"Sep 13, 2020","48.156","50.833","51.020","47.316","9.46M","-5.26%"
"Sep 12, 2020","50.828","48.927","51.309","48.374","14.21M","3.88%"
"Sep 11, 2020","48.927","48.669","49.395","47.430","12.74M","0.53%"
"Sep 10, 2020","48.669","47.833","49.429","47.785","13.86M","1.75%"
"Sep 09, 2020","47.834","47.460","48.815","46.540","12.84M","0.79%"
"Sep 08, 2020","47.458","48.839","49.337","46.035","15.52M","-2.83%"
"Sep 07, 2020","48.839","47.910","49.137","45.262","14.21M","1.93%"
"Sep 06, 2020","47.914","47.812","49.137","46.303","13.79M","0.21%"
"Sep 05, 2020","47.812","50.364","51.241","45.562","17.37M","-5.05%"
"Sep 04, 2020","50.353","47.470","52.364","46.612","16.21M","6.13%"
"Sep 03, 2020","47.444","58.060","58.600","45.646","16.63M","-18.32%"
"Sep 02, 2020","58.087","62.697","63.168","56.658","14.91M","-7.40%"
"Sep 01, 2020","62.730","60.957","64.273","59.857","13.69M","2.91%"
"Aug 31, 2020","60.957","62.870","63.677","60.588","14.61M","-3.04%"
"Aug 30, 2020","62.870","56.952","62.883","56.931","14.95M","10.39%"
"Aug 29, 2020","56.952","57.410","58.188","56.952","11.65M","-0.80%"
"Aug 28, 2020","57.412","56.083","58.184","55.334","13.96M","2.38%"
"Aug 27, 2020","56.076","58.087","59.232","54.046","12.69M","-3.46%"
"Aug 26, 2020","58.087","58.347","59.062","57.028","11.47M","-0.45%"
"Aug 25, 2020","58.349","62.090","62.292","56.687","13.87M","-6.03%"
"Aug 24, 2020","62.092","60.546","62.987","59.973","12.77M","2.57%"
"Aug 23, 2020","60.537","60.228","61.605","58.051","12.58M","0.51%"
"Aug 22, 2020","60.228","59.181","60.497","57.789","12.52M","1.82%"
"Aug 21, 2020","59.152","62.783","63.871","58.815","16.34M","-5.78%"
"Aug 20, 2020","62.783","62.104","63.541","61.024","14.91M","1.09%"
"Aug 19, 2020","62.105","65.447","67.108","58.961","17.51M","-5.11%"
"Aug 18, 2020","65.450","67.199","68.354","63.636","20.15M","-2.60%"
"Aug 17, 2020","67.198","63.881","68.877","61.552","20.20M","5.19%"
"Aug 16, 2020","63.880","59.822","64.552","58.156","19.19M","6.70%"
"Aug 15, 2020","59.868","56.679","60.593","56.600","18.73M","5.63%"
"Aug 14, 2020","56.679","57.135","57.726","55.917","13.35M","-0.80%"
"Aug 13, 2020","57.133","54.517","57.284","51.951","16.02M","4.80%"
"Aug 12, 2020","54.516","54.102","55.018","51.726","15.00M","0.76%"
"Aug 11, 2020","54.102","58.281","59.668","52.484","14.13M","-7.17%"
"Aug 10, 2020","58.281","56.949","59.390","56.690","11.36M","2.34%"
"Aug 09, 2020","56.949","58.445","58.667","56.098","5.79M","-2.56%"
"Aug 08, 2020","58.446","57.186","58.531","56.489","6.58M","2.20%"
"Aug 07, 2020","57.186","59.043","60.995","55.082","10.73M","-3.15%"
"Aug 06, 2020","59.044","58.864","60.633","57.704","11.63M","0.31%"
"Aug 05, 2020","58.864","57.601","59.760","56.885","10.76M","2.19%"
"Aug 04, 2020","57.601","58.488","59.569","56.531","10.28M","-1.51%"
"Aug 03, 2020","58.485","56.766","60.002","55.891","11.49M","3.04%"
"Aug 02, 2020","56.760","61.637","65.098","52.585","20.58M","-7.91%"
"Aug 01, 2020","61.637","58.160","62.217","57.561","16.69M","5.99%"
"Jul 31, 2020","58.156","56.738","59.207","55.799","12.08M","2.50%"
"Jul 30, 2020","56.737","55.170","58.529","53.987","17.69M","2.85%"
"Jul 29, 2020","55.166","55.754","56.966","54.972","13.08M","-1.06%"
"Jul 28, 2020","55.756","53.263","57.706","51.794","17.79M","4.69%"
"Jul 27, 2020","53.258","48.072","55.630","47.001","19.59M","10.79%"
"Jul 26, 2020","48.073","49.154","50.738","47.690","16.21M","-2.20%"
"Jul 25, 2020","49.153","44.100","49.503","44.038","13.62M","11.46%"
"Jul 24, 2020","44.100","44.939","44.959","43.951","6.61M","-1.87%"
"Jul 23, 2020","44.939","44.984","45.644","44.522","10.99M","-0.10%"
"Jul 22, 2020","44.983","43.786","45.090","43.206","7.85M","2.74%"
"Jul 21, 2020","43.785","41.954","44.079","41.880","7.20M","4.37%"
"Jul 20, 2020","41.954","42.633","42.802","41.486","6.78M","-1.62%"
"Jul 19, 2020","42.647","42.468","42.884","41.840","6.69M","0.42%"
"Jul 18, 2020","42.468","41.892","42.848","41.749","7.35M","1.38%"
"Jul 17, 2020","41.892","42.081","42.464","41.723","8.70M","-0.45%"
"Jul 16, 2020","42.081","43.350","43.501","40.967","9.11M","-2.93%"
"Jul 15, 2020","43.350","43.896","44.070","42.900","9.51M","-1.24%"
"Jul 14, 2020","43.896","43.943","44.045","42.859","17.61M","-0.06%"
"Jul 13, 2020","43.922","44.737","45.586","42.741","24.85M","-1.82%"
"Jul 12, 2020","44.737","44.696","45.251","43.745","23.41M","0.09%"
"Jul 11, 2020","44.697","44.307","44.770","43.891","10.64M","0.88%"
"Jul 10, 2020","44.307","44.367","44.595","43.486","11.40M","-0.14%"
"Jul 09, 2020","44.368","45.333","45.866","43.587","11.85M","-2.16%"
"Jul 08, 2020","45.348","43.364","45.599","43.074","13.32M","4.57%"
"Jul 07, 2020","43.364","44.097","44.419","43.070","7.40M","-1.65%"
"Jul 06, 2020","44.093","41.657","44.208","41.523","10.93M","5.85%"
"Jul 05, 2020","41.657","42.077","42.166","40.812","5.62M","-1.00%"
"Jul 04, 2020","42.077","41.211","42.172","41.120","5.75M","2.10%"
"Jul 03, 2020","41.212","41.050","41.678","40.911","6.22M","0.39%"
"Jul 02, 2020","41.050","41.728","41.900","40.391","7.11M","-1.63%"
"Jul 01, 2020","41.728","41.194","41.964","41.016","6.19M","1.29%"
"Jun 30, 2020","41.196","41.842","42.015","40.818","6.60M","-1.53%"
"Jun 29, 2020","41.837","41.396","42.243","40.647","7.53M","1.07%"
"Jun 28, 2020","41.396","41.077","42.013","40.474","6.89M","0.77%"
"Jun 27, 2020","41.078","43.068","43.102","39.323","7.53M","-4.62%"
"Jun 26, 2020","43.070","42.336","43.517","41.435","10.30M","1.72%"
"Jun 25, 2020","42.341","42.625","42.982","41.795","7.73M","-0.67%"
"Jun 24, 2020","42.625","44.167","44.648","42.219","9.24M","-3.50%"
"Jun 23, 2020","44.171","44.292","44.486","43.907","4.65M","-0.27%"
"Jun 22, 2020","44.292","42.996","44.634","42.943","7.06M","3.01%"
"Jun 21, 2020","42.996","43.588","43.822","42.889","5.23M","-1.36%"
"Jun 20, 2020","43.590","42.887","43.853","42.367","5.93M","1.64%"
"Jun 19, 2020","42.887","43.444","43.676","42.740","4.66M","-1.28%"
"Jun 18, 2020","43.444","44.080","44.210","42.871","6.38M","-1.45%"
"Jun 17, 2020","44.083","43.868","44.705","43.085","8.15M","0.48%"
"Jun 16, 2020","43.873","43.752","44.171","43.413","9.32M","0.28%"
"Jun 15, 2020","43.752","44.047","44.073","41.858","11.28M","-0.65%"
"Jun 14, 2020","44.039","45.107","45.118","43.602","7.30M","-2.36%"
"Jun 13, 2020","45.104","44.742","45.183","44.304","7.81M","0.81%"
"Jun 12, 2020","44.742","43.262","45.335","42.832","9.90M","3.44%"
"Jun 11, 2020","43.252","46.657","46.927","42.161","12.48M","-7.29%"
"Jun 10, 2020","46.653","45.880","47.051","45.674","9.30M","1.70%"
"Jun 09, 2020","45.873","46.405","46.785","45.401","8.41M","-1.14%"
"Jun 08, 2020","46.404","46.638","46.761","45.968","10.02M","-0.50%"
"Jun 07, 2020","46.638","46.795","46.981","45.191","10.71M","-0.33%"
"Jun 06, 2020","46.794","46.832","47.214","46.254","9.61M","-0.08%"
"Jun 05, 2020","46.833","47.437","47.952","46.619","11.37M","-1.28%"
"Jun 04, 2020","47.440","47.150","48.077","46.424","12.18M","0.62%"
"Jun 03, 2020","47.149","46.016","47.493","45.331","12.43M","2.46%"
"Jun 02, 2020","46.018","48.206","49.930","44.754","16.38M","-4.53%"
"Jun 01, 2020","48.201","45.611","48.579","45.375","10.40M","5.68%"
"May 31, 2020","45.611","47.730","47.790","45.182","12.40M","-4.47%"
"May 30, 2020","47.746","44.502","48.011","44.208","13.38M","7.29%"
"May 29, 2020","44.503","44.723","45.267","44.233","10.43M","-0.49%"
"May 28, 2020","44.723","43.847","44.868","43.177","10.01M","2.00%"
"May 27, 2020","43.847","42.274","43.991","42.231","9.38M","3.75%"
"May 26, 2020","42.263","42.981","43.058","41.842","8.26M","-1.67%"
"May 25, 2020","42.981","42.147","43.263","41.831","5.98M","1.97%"
"May 24, 2020","42.152","43.874","44.533","42.152","9.73M","-3.93%"
"May 23, 2020","43.875","44.203","44.735","43.705","8.00M","-0.76%"
"May 22, 2020","44.210","42.931","44.643","42.391","10.41M","2.98%"
"May 21, 2020","42.930","44.229","44.596","41.733","12.04M","-2.92%"
"May 20, 2020","44.220","45.714","46.131","43.362","11.74M","-3.29%"
"May 19, 2020","45.726","45.313","45.764","44.183","11.88M","0.91%"
"May 18, 2020","45.313","43.670","46.503","43.655","16.79M","3.76%"
"May 17, 2020","43.672","43.260","44.465","43.103","13.48M","0.94%"
"May 16, 2020","43.264","42.737","43.863","42.512","12.69M","1.24%"
"May 15, 2020","42.732","43.981","44.150","42.183","11.70M","-2.84%"
"May 14, 2020","43.982","43.179","44.356","42.344","12.72M","1.86%"
"May 13, 2020","43.178","42.184","43.735","41.959","10.54M","2.36%"
"May 12, 2020","42.184","41.542","42.793","41.334","12.79M","1.37%"
"May 11, 2020","41.613","42.101","42.849","39.575","15.36M","-1.19%"
"May 10, 2020","42.115","47.019","47.019","39.993","18.60M","-10.43%"
"May 09, 2020","47.020","47.711","49.088","46.951","10.08M","-1.48%"
"May 08, 2020","47.725","47.364","48.398","46.390","10.76M","0.79%"
"May 07, 2020","47.353","44.960","48.160","44.551","13.60M","5.31%"
"May 06, 2020","44.963","46.549","47.526","44.822","10.17M","-3.41%"
"May 05, 2020","46.549","46.971","47.736","45.826","8.21M","-0.90%"
"May 04, 2020","46.971","48.049","48.159","45.236","13.18M","-2.29%"
"May 03, 2020","48.073","49.214","49.929","46.847","13.38M","-2.32%"
"May 02, 2020","49.212","47.089","49.529","46.774","11.06M","4.51%"
"May 01, 2020","47.086","46.390","48.221","46.365","10.80M","1.48%"
"Apr 30, 2020","46.400","48.805","50.800","45.859","14.83M","-4.92%"
"Apr 29, 2020","48.802","45.732","49.844","45.710","18.11M","6.71%"
"Apr 28, 2020","45.734","44.460","46.020","43.434","13.73M","2.87%"
"Apr 27, 2020","44.460","44.565","45.190","43.240","21.97M","-0.24%"
"Apr 26, 2020","44.566","44.376","45.370","43.861","23.95M","0.32%"
"Apr 25, 2020","44.423","44.426","45.578","43.891","20.91M","-0.09%"
"Apr 24, 2020","44.463","42.970","44.920","42.841","19.24M","3.49%"
"Apr 23, 2020","42.965","41.818","43.876","41.003","23.77M","2.74%"
"Apr 22, 2020","41.819","40.590","42.263","40.285","16.84M","3.03%"
"Apr 21, 2020","40.589","40.229","41.280","40.038","15.12M","0.93%"
"Apr 20, 2020","40.214","42.246","43.203","39.638","21.80M","-4.79%"
"Apr 19, 2020","42.236","44.142","44.265","41.901","15.51M","-4.31%"
"Apr 18, 2020","44.137","42.190","44.400","42.059","9.75M","4.58%"
"Apr 17, 2020","42.206","42.547","42.983","41.640","8.90M","-0.80%"
"Apr 16, 2020","42.547","39.336","43.549","38.012","12.58M","8.14%"
"Apr 15, 2020","39.346","41.253","41.700","39.235","9.19M","-4.62%"
"Apr 14, 2020","41.253","41.199","41.826","40.528","9.76M","0.13%"
"Apr 13, 2020","41.199","42.020","42.030","39.763","18.78M","-1.96%"
"Apr 12, 2020","42.021","42.531","43.559","41.857","12.09M","-1.20%"
"Apr 11, 2020","42.532","42.270","43.136","41.488","10.71M","0.62%"
"Apr 10, 2020","42.270","46.275","46.449","40.957","16.45M","-8.66%"
"Apr 09, 2020","46.278","46.542","46.861","44.924","11.47M","-0.57%"
"Apr 08, 2020","46.542","44.882","47.250","44.348","11.65M","3.69%"
"Apr 07, 2020","44.885","45.008","47.605","43.864","12.25M","-0.28%"
"Apr 06, 2020","45.011","40.342","45.014","40.307","18.09M","11.57%"
"Apr 05, 2020","40.342","40.709","40.988","39.948","10.59M","-0.90%"
"Apr 04, 2020","40.709","40.476","41.073","40.009","12.54M","0.53%"
"Apr 03, 2020","40.493","39.906","41.238","39.682","14.52M","1.50%"
"Apr 02, 2020","39.895","39.215","42.712","38.443","23.08M","1.74%"
"Apr 01, 2020","39.214","39.058","39.429","37.200","21.16M","0.35%"
"Mar 31, 2020","39.078","38.924","39.562","38.414","20.82M","0.40%"
"Mar 30, 2020","38.923","37.194","39.605","37.180","17.05M","4.68%"
"Mar 29, 2020","37.185","38.848","39.101","37.117","7.79M","-4.29%"
"Mar 28, 2020","38.851","38.059","39.391","36.675","11.48M","2.09%"
"Mar 27, 2020","38.056","40.412","41.131","38.003","9.22M","-5.83%"
"Mar 26, 2020","40.413","39.181","40.444","38.517","8.58M","3.14%"
